1 8 1
1 11 2
1 15 3
1 85 2
1 91 3
1 145 5
1 150 4
1 227 2
2 129 3
2 190 2
2 200 4
2 207 5
3 97 2
3 238 2
4 40 3
4 133 4
4 204 1
4 214 1
4 266 3
5 67 2
5 148 2
6 43 1
6 82 0
7 87 1
7 96 1
7 193 0
7 224 2
8 11 3
8 111 2
8 225 1
9 36 3
9 51 2
9 52 4
9 57 3
9 90 5
9 93 3
9 131 1
9 211 8
9 229 1
10 135 5
11 14 5
11 111 3
11 150 3
11 264 3
12 29 6
12 49 3
12 107 8
12 118 4
12 119 4
12 158 6
12 226 4
12 265 4
13 46 3
13 52 7
14 109 5
14 111 3
14 264 2
15 21 1
15 68 3
15 109 2
15 145 2
15 150 3
15 264 2
16 27 3
16 74 1
16 78 3
16 116 5
16 166 5
16 190 4
16 261 3
17 18 1
17 63 0
17 70 3
17 71 0
17 98 3
17 101 1
17 220 2
18 42 1
18 62 1
18 184 3
18 220 3
18 242 0
19 207 2
19 248 4
19 256 4
19 267 4
20 70 3
20 71 0
20 98 5
20 100 3
20 130 2
20 153 4
20 206 3
20 224 2
21 68 4
21 207 6
22 79 3
22 84 4
22 86 5
22 87 1
22 100 0
22 143 4
22 159 4
22 162 2
23 39 6
23 50 5
23 64 4
23 73 5
23 124 4
23 166 0
23 171 3
23 222 5
24 62 0
24 69 1
24 71 0
24 88 3
24 199 2
25 26 3
25 118 1
25 120 1
25 123 3
26 29 1
26 118 4
26 170 3
26 184 5
27 34 2
27 137 4
27 190 3
27 261 6
28 32 0
28 85 1
28 87 1
28 149 1
28 227 2
29 68 3
29 107 6
29 118 4
29 158 5
31 144 6
31 150 4
31 245 1
33 41 1
33 53 1
33 67 4
33 80 4
33 156 1
33 208 5
34 36 4
34 55 4
34 57 4
34 106 4
34 200 1
35 97 2
35 181 8
35 235 4
36 52 3
36 57 8
36 80 5
36 83 5
36 125 5
36 151 5
37 59 1
37 197 0
37 213 1
37 232 2
39 50 6
39 64 5
39 73 5
39 92 4
39 124 5
39 217 4
39 222 5
40 41 1
40 72 1
40 99 3
40 102 3
40 164 4
40 174 2
40 266 3
41 53 4
41 60 2
41 72 7
41 76 6
41 140 2
42 62 4
42 167 2
43 100 0
43 141 2
43 142 2
43 148 1
43 203 2
44 58 8
44 112 8
44 216 8
44 228 8
44 250 8
44 254 8
46 51 7
46 83 6
46 93 4
46 125 6
46 146 5
46 151 6
46 195 7
47 54 4
48 166 6
49 107 3
49 118 2
49 135 3
49 248 5
50 64 5
50 73 5
50 92 4
50 124 5
50 186 0
50 222 4
51 52 2
51 83 6
51 93 5
51 125 6
51 146 5
51 151 6
51 195 8
52 57 3
52 134 2
52 195 2
52 211 4
53 60 2
53 72 4
53 76 3
53 77 7
53 136 4
53 203 6
53 221 3
54 191 7
54 259 0
55 106 7
55 165 1
56 61 2
56 84 4
56 162 2
56 202 3
57 80 5
57 83 5
57 125 5
57 151 5
58 112 8
58 216 8
58 228 8
58 250 8
58 254 8
59 168 2
59 234 2
60 72 2
60 167 1
60 168 4
61 84 2
61 85 1
61 143 3
61 149 2
61 223 1
64 73 5
64 81 3
64 89 1
64 92 6
64 102 1
64 124 5
65 105 8
65 215 8
65 237 8
66 70 2
66 98 4
66 100 3
66 101 3
66 130 6
66 154 3
67 80 4
67 89 3
67 139 3
67 148 3
68 119 4
68 226 4
68 265 4
69 85 3
69 199 3
70 76 1
70 98 5
70 153 5
71 77 4
71 81 0
71 203 4
72 76 5
73 84 1
73 92 5
73 124 6
73 171 3
73 227 4
74 200 1
75 96 6
75 188 3
75 214 2
76 99 5
77 136 4
77 203 7
77 221 3
78 116 2
78 174 2
78 204 2
78 222 1
79 86 3
79 141 2
79 143 4
79 149 1
79 163 2
81 89 4
82 136 2
82 221 4
82 223 0
83 93 4
83 125 8
83 151 8
83 195 6
84 86 6
84 143 5
84 159 6
84 160 4
85 87 1
85 138 3
85 145 2
86 143 5
86 159 7
86 160 4
86 224 0
87 224 3
88 142 0
88 198 2
88 199 3
88 220 3
89 139 4
89 217 2
90 211 5
91 193 3
91 227 2
92 102 1
92 124 5
92 139 3
92 227 2
93 195 5
93 211 3
93 241 2
93 258 2
97 238 8
98 100 4
98 120 1
98 130 3
98 153 4
98 206 3
99 221 3
99 266 3
100 160 2
101 118 3
101 130 3
101 210 5
101 220 4
102 157 3
102 164 4
102 174 5
102 189 3
102 204 3
103 128 0
105 215 8
105 237 8
106 129 0
107 118 4
107 119 4
107 158 6
107 226 4
107 265 4
108 111 3
108 113 4
108 122 6
108 126 6
108 233 6
108 256 4
108 263 6
110 115 8
110 121 8
110 169 8
110 173 8
110 175 8
110 178 8
110 179 8
110 182 8
110 183 8
111 135 2
111 172 5
112 216 8
112 228 8
112 250 8
112 254 8
113 165 2
113 256 5
113 267 5
114 152 7
115 121 8
115 169 8
115 173 8
115 175 8
115 178 8
115 179 8
115 182 8
115 183 8
116 166 3
116 190 3
117 176 8
117 177 1
117 230 1
118 158 5
118 210 5
119 122 4
119 126 4
119 180 7
119 226 8
119 263 4
119 265 8
120 153 1
120 232 1
120 242 3
121 169 8
121 173 8
121 175 8
121 178 8
121 179 8
121 182 8
121 183 8
122 126 8
122 226 4
122 233 6
122 256 4
122 263 8
122 265 4
122 267 4
123 242 4
123 260 8
124 144 3
124 145 2
124 227 3
125 151 8
125 195 6
126 226 4
126 233 6
126 256 4
126 263 8
126 265 4
126 267 4
127 157 1
127 214 4
129 190 5
129 261 3
130 154 2
130 170 0
131 229 8
135 158 3
135 264 3
136 203 3
137 206 5
139 148 3
139 204 2
143 149 4
143 159 5
143 160 5
144 145 4
144 149 2
146 195 5
146 241 2
147 224 0
148 155 5
149 159 3
150 171 4
150 227 2
151 195 6
152 177 6
152 231 6
153 206 5
154 160 1
154 198 3
156 167 2
156 208 2
156 232 1
157 174 4
157 188 4
157 189 4
157 204 4
158 210 3
159 160 5
162 163 4
164 194 0
164 222 3
167 201 3
167 208 3
169 173 8
169 175 8
169 178 8
169 179 8
169 182 8
169 183 8
170 184 5
171 227 5
172 264 3
173 175 8
173 178 8
173 179 8
173 182 8
173 183 8
174 188 3
174 189 5
174 204 5
175 178 8
175 179 8
175 182 8
175 183 8
177 230 8
178 179 8
178 182 8
178 183 8
179 182 8
