1 226 4
1 558 4
1 633 1
1 824 3
1 1058 4
2 215 1
2 1003 3
2 1060 1
2 1362 0
3 57 3
3 300 2
3 430 4
3 558 3
3 569 5
3 1228 2
3 1340 1
4 254 4
4 414 3
4 466 4
4 1041 3
4 1302 4
4 1304 5
4 1415 4
5 114 3
5 116 3
5 330 3
5 560 1
5 603 2
5 638 1
5 900 3
6 111 6
6 230 6
6 721 4
6 760 6
7 60 6
7 433 6
7 453 6
7 521 5
7 567 3
7 642 6
7 733 4
8 399 4
8 406 2
8 1263 2
8 1423 1
9 84 6
9 609 4
9 624 6
10 64 2
10 406 0
11 12 2
11 51 4
11 127 2
11 349 5
11 661 4
11 777 3
11 1197 5
12 543 2
12 1136 4
12 1423 1
13 757 1
13 887 3
13 1122 2
14 850 3
14 992 2
14 1239 4
15 302 2
15 568 1
15 1235 0
15 1476 3
16 157 2
16 182 2
16 656 2
16 909 3
16 1272 3
17 152 4
17 350 5
17 375 0
17 498 1
17 526 4
17 1252 3
17 1287 2
18 151 2
18 386 4
18 387 5
18 466 2
18 651 4
18 897 4
19 150 2
19 183 2
19 419 1
19 938 3
20 55 3
20 126 1
20 620 3
20 870 2
20 1073 1
20 1292 3
20 1342 4
20 1350 3
21 267 2
21 372 4
21 1066 4
21 1290 3
21 1372 2
22 563 1
22 920 4
22 1125 1
22 1135 3
22 1296 4
22 1348 1
23 37 3
23 88 2
23 229 3
23 288 2
23 550 4
23 755 4
23 1411 2
24 25 4
24 145 3
24 308 0
24 923 4
24 1216 0
24 1225 3
24 1264 5
24 1265 5
25 138 3
25 145 2
25 687 3
25 923 4
25 1044 1
25 1264 5
25 1265 6
26 78 3
26 81 1
26 194 5
26 455 3
26 531 4
26 549 3
26 921 4
26 1043 2
27 366 4
27 970 4
27 971 4
27 1415 3
28 414 2
28 466 2
28 622 4
28 759 3
28 910 3
28 1301 2
28 1302 4
28 1331 4
29 620 5
30 327 4
30 425 3
30 746 3
30 1451 3
31 469 1
31 780 3
31 1309 5
32 502 5
32 1455 3
33 304 4
34 629 5
34 673 4
35 234 1
35 635 5
35 1355 4
35 1437 4
35 1457 5
36 97 3
36 213 4
36 581 1
36 755 2
36 1411 3
36 1437 2
37 199 4
37 229 5
37 332 0
37 512 3
37 550 4
37 562 3
38 64 4
38 278 2
38 431 3
38 770 3
39 201 1
39 850 2
39 860 3
39 1374 3
40 189 1
40 429 1
40 619 3
40 631 1
40 652 2
40 1084 3
40 1255 3
41 282 4
41 293 2
41 496 5
41 720 4
41 792 2
41 1480 2
42 70 0
42 364 6
42 506 4
42 552 3
42 1108 2
42 1462 2
43 49 2
43 199 3
43 512 4
44 112 2
44 325 4
44 341 2
44 517 3
44 811 3
44 1203 1
44 1406 2
44 1420 4
45 127 2
45 179 2
45 322 4
45 428 3
45 543 4
45 805 4
45 828 3
46 675 2
46 753 2
46 927 0
46 1027 1
46 1028 1
47 713 3
47 1144 4
48 105 3
48 613 0
48 648 4
48 1011 3
48 1035 3
48 1405 5
49 332 4
49 1186 1
50 368 2
50 532 1
51 92 2
51 349 5
51 661 4
51 1197 5
52 534 3
52 717 2
52 883 1
52 1105 3
52 1113 2
52 1416 3
52 1460 3
53 90 1
53 130 1
53 584 2
53 636 1
53 675 2
54 511 2
54 607 2
54 735 3
54 810 3
54 910 1
54 913 3
54 943 6
54 950 3
55 56 6
55 143 5
55 620 2
55 898 4
55 1285 3
55 1342 4
55 1350 4
56 143 4
56 472 2
56 898 5
56 1285 4
56 1342 3
56 1350 4
57 430 2
57 1474 2
58 239 4
58 868 1
58 1369 2
59 141 4
59 231 3
59 278 2
59 858 3
59 879 3
59 957 4
59 1335 3
59 1348 3
60 74 6
60 433 6
60 453 6
60 521 6
60 548 4
60 642 5
60 733 4
61 330 5
61 603 5
62 253 2
62 499 0
62 523 4
62 658 3
62 1149 4
63 479 6
63 657 2
63 1181 4
63 1231 1
63 1245 4
63 1246 3
63 1291 3
64 431 3
64 730 3
65 1034 2
65 1309 3
65 1332 1
66 388 1
66 491 3
66 724 2
66 763 2
66 1153 6
67 190 2
67 298 2
67 392 3
67 744 3
68 246 2
68 268 4
68 398 3
68 451 4
68 726 2
68 1327 3
68 1341 3
68 1353 4
69 216 3
69 328 3
69 611 4
69 1056 3
69 1242 2
69 1354 5
69 1458 3
70 306 4
70 327 5
70 1387 4
71 769 1
71 1311 2
71 1312 3
71 1314 0
71 1325 1
72 189 3
72 491 4
72 663 2
72 724 3
73 195 2
73 212 1
73 761 2
73 851 3
74 433 6
74 453 6
74 521 6
74 548 4
74 608 5
74 642 4
74 733 4
75 547 4
75 772 4
75 922 4
75 951 3
75 996 1
75 1104 4
76 403 3
76 784 3
77 134 4
77 391 5
77 631 2
77 652 0
77 671 3
77 1220 2
77 1240 3
78 184 1
78 194 4
78 196 2
78 494 2
78 549 2
78 681 2
80 184 5
80 549 4
80 560 4
80 1005 2
80 1048 3
80 1088 2
81 118 4
81 218 3
81 480 1
81 518 2
81 531 2
81 784 4
81 994 3
82 452 5
82 458 6
82 1005 5
83 536 4
84 609 3
84 624 7
84 626 2
84 1025 4
84 1026 4
85 176 5
85 320 5
85 559 6
85 610 6
85 1390 6
87 446 3
87 450 3
87 470 0
87 1042 4
87 1124 4
87 1321 1
87 1418 2
88 496 1
88 512 3
88 792 2
88 1266 2
89 757 1
89 1204 2
89 1246 1
90 114 1
90 673 0
90 954 1
90 1002 0
91 130 2
91 232 2
91 673 1
92 661 2
92 1135 2
92 1163 2
93 141 2
93 262 4
93 516 5
93 858 1
93 879 1
93 1093 2
93 1257 3
93 1259 3
94 113 1
94 146 3
94 1224 3
94 1436 3
95 269 0
95 791 5
95 1003 4
96 101 2
96 144 4
96 1203 4
97 213 2
97 1143 0
98 192 4
98 206 4
98 347 1
98 493 1
98 514 4
98 1351 2
98 1441 2
99 191 3
99 792 3
99 1266 3
99 1268 3
99 1355 2
99 1421 2
99 1457 3
100 133 2
101 333 3
101 432 3
101 1362 2
101 1406 1
102 166 2
102 286 4
102 447 1
102 672 1
102 710 2
102 1124 1
102 1408 4
104 692 2
104 1036 4
105 777 3
105 920 2
105 1012 4
105 1013 4
105 1032 4
105 1405 5
106 222 2
106 448 5
106 449 5
106 570 4
106 1386 2
106 1406 3
106 1420 1
106 1434 3
107 156 4
107 373 3
107 519 3
107 551 1
107 751 4
107 1070 3
107 1282 3
107 1337 3
108 135 4
108 186 6
108 187 5
108 505 6
108 575 4
108 847 4
109 569 5
109 998 1
110 215 1
110 912 2
110 1430 4
111 230 6
111 760 7
112 321 2
112 325 2
112 517 4
112 716 1
112 1313 2
112 1363 3
112 1366 3
113 146 3
113 355 3
113 1036 3
113 1075 2
114 330 4
114 480 0
114 603 3
114 1096 3
115 1080 3
116 403 4
116 567 2
116 638 3
116 653 3
116 829 2
116 900 4
117 602 6
117 1119 4
117 1143 5
118 207 2
118 218 2
118 518 4
118 784 4
118 829 1
118 994 4
119 662 0
120 727 4
120 1472 5
121 192 2
121 205 3
121 1393 4
121 1441 3
122 142 2
122 452 0
122 456 1
122 627 1
122 652 1
122 1255 1
123 160 4
123 602 3
123 625 4
123 1143 3
123 1186 3
124 201 0
124 636 1
124 680 1
124 1220 2
125 415 0
125 863 4
125 1065 4
125 1439 1
126 527 3
126 822 3
126 870 4
126 885 3
126 1130 3
126 1474 2
127 543 4
127 661 2
127 751 1
127 805 3
128 175 2
128 440 4
128 1461 4
129 268 1
129 386 4
129 451 3
130 852 3
130 947 2
130 1027 1
130 1028 1
130 1481 2
131 527 2
131 664 4
131 667 5
131 822 2
131 1094 4
131 1130 3
131 1341 1
131 1475 5
132 148 1
132 679 1
132 815 2
133 597 2
133 969 2
134 557 2
134 583 4
134 627 1
134 671 4
134 1220 4
134 1238 3
134 1240 4
135 186 4
135 187 5
135 575 5
135 775 3
135 895 2
135 1267 1
136 463 4
136 686 2
136 945 4
136 959 3
136 1190 1
136 1371 4
137 893 2
137 1113 3
138 246 0
138 356 3
138 1264 4
139 358 4
139 438 5
139 439 3
139 758 5
139 841 4
139 949 2
139 1256 2
139 1261 2
141 365 4
141 858 3
141 879 3
141 957 4
141 1254 1
142 456 4
142 557 3
142 671 4
142 850 4
142 894 3
142 1238 5
142 1240 4
143 898 4
144 688 3
144 952 1
144 1112 1
144 1203 4
145 356 5
145 895 3
145 1151 3
145 1225 5
145 1264 4
145 1267 2
147 151 4
147 223 3
147 386 3
147 387 3
147 897 3
147 1167 3
148 884 3
148 1002 1
149 555 3
149 876 2
150 183 2
150 372 3
150 401 4
150 465 4
150 701 5
151 386 3
151 387 3
151 500 2
151 1038 0
151 1326 2
152 423 1
152 586 0
152 1252 3
152 1287 2
152 1483 0
153 169 3
153 962 1
153 1231 4
154 399 2
154 845 2
154 864 2
154 865 2
155 215 2
155 376 3
155 634 4
155 1060 4
155 1230 2
155 1399 1
155 1417 3
156 258 4
156 519 5
156 658 2
156 903 3
157 267 3
157 365 1
157 744 1
157 909 3
158 785 3
159 329 2
159 457 3
159 734 4
159 1083 4
159 1092 2
160 1186 4
161 162 7
161 684 2
161 1283 2
161 1284 2
162 684 2
162 1283 2
162 1284 2
163 500 2
163 571 2
163 737 1
163 748 2
163 830 2
163 881 3
163 1089 4
164 385 4
164 412 0
164 700 2
164 892 2
164 1360 3
165 274 3
165 585 4
165 763 2
165 796 2
165 1100 2
166 190 1
166 286 1
167 297 1
167 528 4
167 1124 1
167 1135 2
167 1188 2
168 443 6
168 508 2
168 803 5
168 1382 3
169 962 3
169 1191 3
169 1454 3
170 794 0
171 352 1
171 886 3
171 940 4
171 959 1
171 1322 1
172 791 2
172 1445 2
172 1459 4
173 462 2
173 706 2
173 764 2
173 1476 1
173 1477 1
174 311 4
174 361 4
174 1317 7
174 1318 2
174 1349 3
174 1465 4
176 251 6
176 559 6
176 593 6
176 610 6
176 721 6
176 1389 6
176 1390 6
177 490 2
177 707 3
177 1134 0
177 1375 2
178 675 0
178 855 2
178 993 1
179 322 3
179 674 2
179 828 3
179 871 2
179 930 1
179 958 1
180 210 4
180 434 3
180 653 4
180 900 2
181 248 1
182 880 2
182 1148 2
182 1272 2
183 383 2
183 938 2
183 1041 2
183 1303 3
184 549 3
184 560 4
184 921 3
184 1048 4
184 1461 4
186 187 6
186 505 5
186 575 4
186 847 4
186 1102 4
186 1335 1
187 505 4
187 575 4
187 775 2
187 1102 5
188 683 2
188 1205 2
189 725 2
189 810 1
189 866 0
189 1310 2
189 1477 1
190 683 4
190 1054 3
191 282 3
191 635 5
191 720 3
191 792 2
191 1355 5
191 1437 3
191 1457 4
192 206 3
192 514 3
192 1067 2
192 1393 2
192 1441 4
193 431 3
193 727 1
193 730 3
193 944 3
193 1056 1
193 1325 3
193 1458 3
194 681 1
194 894 0
195 400 3
195 761 2
196 207 3
196 494 4
196 1046 4
197 612 5
197 621 3
197 625 1
