1 27 5
1 55 8
1 59 4
1 76 3
1 79 5
1 91 3
1 100 4
1 101 4
1 126 6
2 8 7
2 120 4
3 39 8
3 43 7
3 73 5
3 74 8
3 129 8
3 146 8
4 11 3
4 90 5
4 92 2
4 131 7
4 139 7
4 140 5
4 188 8
5 9 6
5 38 6
5 46 5
5 89 9
5 116 7
5 121 5
5 141 5
5 149 5
6 66 4
6 70 6
6 104 7
6 213 7
6 215 7
7 12 8
7 30 7
7 47 8
7 60 6
7 76 4
7 79 4
7 98 3
7 119 5
7 124 7
7 136 6
7 148 8
8 13 4
8 64 4
8 65 5
8 109 4
8 128 6
8 147 4
9 27 8
9 29 6
9 38 10
9 46 6
9 59 5
9 89 6
9 107 7
9 115 5
9 116 7
10 86 8
10 108 8
11 139 5
11 141 6
11 149 3
11 188 5
12 30 6
12 47 8
12 79 4
12 95 4
12 124 6
12 148 7
13 32 4
13 53 3
13 64 9
13 67 3
13 109 7
13 123 5
13 128 6
13 137 4
14 37 5
14 92 6
14 118 6
15 25 8
15 31 7
15 41 8
15 45 6
15 48 6
15 58 7
15 88 6
16 47 6
16 60 7
16 76 3
16 85 6
16 90 3
16 98 4
16 101 4
16 114 7
16 119 7
16 124 7
16 136 8
17 30 4
17 37 2
17 42 6
17 75 3
17 93 4
17 98 6
17 113 5
17 131 5
17 143 4
18 20 7
18 53 6
18 92 4
18 118 4
18 133 7
18 137 5
18 143 4
18 147 6
19 25 6
19 31 5
19 36 5
19 41 7
19 58 8
19 67 4
19 72 7
19 87 8
19 112 5
19 144 6
20 53 8
20 105 5
20 106 6
20 123 3
20 133 6
20 137 5
20 147 5
21 24 10
21 61 7
21 62 9
21 78 9
21 83 6
21 110 6
21 117 8
21 121 5
21 125 7
21 127 10
21 150 9
22 29 4
22 83 7
22 107 4
22 110 6
22 115 8
22 117 5
22 132 7
23 42 7
23 95 4
23 100 5
23 113 8
23 134 3
24 61 7
24 62 9
24 78 9
24 83 6
24 110 6
24 117 8
24 125 7
24 127 10
24 150 9
25 31 7
25 41 8
25 44 8
25 48 6
25 58 8
25 72 7
25 87 5
25 88 8
26 62 6
26 78 6
26 125 8
26 130 7
26 142 7
26 213 5
26 215 5
27 29 7
27 38 8
27 46 4
27 55 7
27 59 6
27 107 7
27 115 5
27 116 6
27 126 7
28 32 5
28 36 4
28 56 5
28 63 6
28 96 5
28 97 5
28 102 6
28 105 5
28 106 4
29 38 6
29 59 8
29 107 8
29 115 6
29 180 8
29 183 5
30 42 5
30 47 5
30 76 6
30 79 5
30 98 5
30 113 5
30 124 4
30 148 5
31 41 7
31 48 9
31 54 7
31 58 6
31 99 5
31 135 5
32 35 7
32 36 8
32 56 3
32 63 5
32 64 5
32 67 6
32 102 7
32 112 6
32 144 5
33 60 7
33 85 7
33 114 7
33 120 9
34 57 8
34 82 8
34 145 7
34 161 4
