2 3 6
2 79 10
2 120 7
3 74 6
3 79 7
3 82 6
3 87 6
4 27 6
4 60 8
4 83 6
4 86 9
4 114 8
4 116 6
4 121 6
4 123 3
4 125 5
4 135 8
4 148 8
4 149 6
4 154 7
5 7 8
5 8 2
5 59 7
5 76 4
5 82 7
5 83 5
5 87 7
5 94 5
5 123 3
5 135 5
6 11 8
6 13 7
6 75 8
6 78 8
6 80 8
6 84 7
6 122 10
6 138 9
6 140 10
6 143 7
7 8 6
7 25 3
7 59 8
7 60 5
7 82 3
7 83 6
7 87 3
7 135 5
7 137 3
7 142 4
8 57 7
8 59 3
8 137 9
9 19 5
9 37 6
9 72 8
9 118 7
9 134 8
9 159 3
10 12 6
10 14 9
10 24 5
10 26 8
10 28 9
10 30 6
10 33 8
10 57 8
10 58 10
10 92 6
10 127 6
10 143 5
10 156 8
11 13 10
11 90 11
11 95 7
11 122 6
11 139 10
11 140 7
11 143 6
12 17 7
12 23 10
12 24 11
12 26 8
12 28 6
12 31 7
12 33 8
12 35 9
12 38 10
12 41 8
12 58 7
12 127 6
13 75 6
13 76 5
13 95 7
13 139 9
13 140 7
13 143 5
14 15 5
14 16 9
14 28 9
14 32 7
14 33 7
14 57 7
14 58 8
14 92 6
14 143 5
15 16 8
15 17 8
15 29 10
15 31 7
15 32 8
15 34 12
15 42 10
15 95 5
16 26 6
16 28 8
16 29 8
16 32 8
16 34 8
16 42 7
16 58 7
16 92 5
17 23 7
17 24 8
17 29 8
17 31 9
17 32 8
17 35 8
17 38 9
17 41 9
17 42 10
18 22 11
18 39 10
18 40 10
18 48 9
18 64 9
18 152 10
18 158 9
18 163 11
19 37 9
19 46 6
19 50 6
19 61 3
19 62 8
19 66 3
19 162 4
20 21 3
20 27 3
20 126 5
20 144 5
20 151 5
21 23 6
21 126 6
21 127 7
21 146 5
21 155 7
22 39 9
22 40 9
22 152 9
23 24 9
23 31 7
23 35 9
23 38 9
23 41 8
23 127 7
23 155 7
24 26 7
24 28 6
24 31 8
24 33 8
24 35 9
24 38 11
24 41 9
24 42 7
24 58 6
25 27 8
25 30 5
25 36 9
25 43 8
25 60 7
25 83 4
25 125 8
25 142 7
25 148 8
25 149 10
25 154 9
25 157 9
26 28 10
26 30 6
26 32 7
26 33 8
26 38 6
26 41 6
26 58 10
26 127 7
26 156 10
27 30 5
27 36 8
27 43 8
27 86 4
27 121 4
27 125 8
27 148 8
27 149 10
27 154 9
27 157 8
28 30 5
28 32 7
28 33 8
28 38 5
28 58 11
28 92 6
28 156 9
29 31 8
29 34 10
29 35 7
29 38 8
29 42 10
30 36 7
30 43 8
30 58 6
30 125 7
30 127 7
30 149 5
30 156 8
31 33 5
31 34 7
31 35 10
31 38 9
31 41 9
31 42 9
31 45 9
32 41 7
32 42 8
32 156 5
33 38 7
33 41 7
33 45 6
33 57 6
33 58 8
33 156 7
34 42 10
34 95 5
35 38 10
35 41 9
35 42 7
35 45 9
36 43 11
36 47 8
36 125 8
36 142 5
36 148 6
36 149 9
36 154 7
36 156 3
36 157 9
37 46 8
37 50 8
37 62 11
37 66 4
37 72 4
37 134 3
37 159 7
37 160 8
37 161 6
38 41 9
38 42 8
38 58 5
39 40 12
39 44 9
39 48 11
39 51 8
39 63 7
39 64 11
39 65 6
39 152 12
39 158 11
39 163 10
40 44 9
40 48 11
40 51 8
40 63 7
40 64 11
40 152 12
40 158 11
40 163 10
41 42 7
41 45 10
43 47 8
43 125 8
43 127 4
43 148 6
43 149 8
43 154 7
43 156 4
43 157 9
44 48 10
44 49 9
44 51 11
44 63 10
44 64 10
44 65 9
44 66 6
44 69 7
44 70 10
44 152 9
44 158 10
45 145 5
45 146 3
46 50 11
46 52 9
46 66 4
46 96 6
46 97 7
46 159 8
46 160 8
46 161 10
46 188 7
47 52 4
47 145 3
47 155 3
47 157 7
47 188 5
48 51 9
48 63 8
48 64 12
48 65 7
48 66 4
48 70 8
48 152 11
48 158 11
48 163 10
49 51 10
49 63 11
49 65 11
49 66 7
49 67 10
49 68 10
49 69 10
49 70 11
49 158 7
50 52 9
50 66 4
50 96 6
50 97 7
50 159 8
50 160 8
50 161 10
50 188 8
51 63 11
51 64 9
51 65 10
51 67 8
51 69 8
51 70 11
51 158 9
52 91 4
52 97 9
52 159 7
52 160 7
52 161 11
52 188 9
53 54 10
53 55 10
53 100 7
54 55 11
54 100 7
54 101 4
54 145 6
55 100 7
55 101 5
55 145 6
56 98 5
56 101 9
56 102 9
56 103 10
57 137 8
57 142 4
57 143 4
58 92 6
58 127 7
58 156 9
59 60 7
59 83 9
59 135 8
60 83 8
60 86 7
60 114 6
60 125 5
60 135 8
60 142 6
60 148 7
60 149 7
60 154 7
61 147 9
61 153 9
61 162 10
63 65 11
63 66 7
63 67 9
63 68 9
63 69 9
63 70 12
63 158 8
64 152 11
64 158 11
64 163 10
65 66 8
65 67 9
65 68 9
65 69 9
65 70 11
65 158 7
66 67 6
66 69 6
66 158 5
67 68 12
67 69 12
67 70 9
68 69 12
68 70 9
69 70 9
71 85 8
72 134 11
72 136 5
73 74 7
73 75 10
73 76 10
73 78 9
73 82 8
73 84 9
73 87 7
73 89 8
73 122 7
73 138 8
73 139 6
73 140 8
74 75 6
74 78 6
74 82 7
74 83 3
74 84 7
74 86 4
74 88 5
74 123 7
74 141 4
75 76 10
75 78 9
75 82 6
75 84 9
75 89 7
75 122 8
75 138 8
75 139 8
75 140 10
76 78 8
76 82 7
76 84 8
76 89 8
76 122 7
76 138 8
76 139 7
76 140 9
77 88 8
77 116 7
77 117 6
77 119 10
77 120 10
77 124 7
77 141 8
78 84 11
78 89 10
78 92 2
78 122 9
78 123 4
78 138 11
78 140 8
78 144 6
80 81 9
80 90 6
80 122 10
80 140 9
80 144 7
81 144 10
82 87 11
82 94 6
83 86 8
83 88 6
83 123 6
83 135 8
83 148 7
83 154 6
84 88 2
84 89 9
84 122 9
84 123 5
84 138 10
84 140 8
84 144 7
86 88 7
86 114 6
86 123 6
86 135 6
86 141 6
86 148 8
86 149 5
86 154 7
87 94 6
88 119 10
88 120 9
88 123 7
88 124 10
88 141 10
88 148 5
88 154 4
89 92 4
89 122 9
89 123 3
89 138 11
89 140 7
89 143 5
89 144 5
90 95 6
90 139 10
91 97 7
91 146 7
92 94 4
92 95 4
92 138 3
92 143 6
93 94 7
94 123 4
95 139 5
96 121 3
96 157 6
96 159 8
96 160 7
96 161 6
96 188 9
97 161 9
99 100 3
99 101 5
100 101 7
100 145 8
104 105 9
106 111 11
106 112 11
106 113 11
106 132 8
106 166 5
106 167 6
106 171 8
106 174 8
107 108 10
108 111 9
108 112 9
108 113 10
108 132 7
109 110 10
109 130 3
109 131 8
109 132 9
109 168 9
109 170 10
109 171 10
109 174 10
109 176 10
109 182 3
109 183 9
109 184 11
110 168 9
110 169 7
110 170 10
110 171 8
110 174 8
110 176 9
110 184 11
111 112 12
111 113 11
112 113 11
113 132 9
113 171 8
113 174 8
114 116 9
114 117 9
114 119 4
114 121 7
114 133 9
114 135 7
114 136 7
115 116 7
115 117 9
115 121 9
115 133 7
115 136 9
116 117 9
116 120 5
116 121 7
116 133 11
116 135 6
116 136 6
117 119 4
117 121 9
117 126 3
117 133 9
117 136 9
118 134 7
119 120 9
119 124 9
119 141 10
120 124 8
120 141 8
121 125 4
121 126 4
121 133 7
121 136 9
122 138 10
122 140 10
122 143 5
122 144 6
123 138 3
123 141 6
123 148 4
124 141 10
124 151 6
125 127 3
125 142 8
125 148 7
125 149 9
126 136 4
126 146 6
126 151 4
126 155 5
127 155 7
127 156 8
128 129 11
128 130 7
128 165 8
128 175 8
128 177 9
128 178 8
128 179 7
128 180 8
129 130 7
129 165 9
129 175 9
129 177 9
129 178 9
129 179 7
129 180 8
130 131 7
130 165 6
130 175 6
130 182 6
130 183 3
131 170 8
131 171 7
131 174 7
131 176 8
131 182 3
131 183 8
131 184 8
132 171 11
132 174 11
133 135 6
133 136 6
136 146 3
137 142 5
138 140 8
138 143 5
138 144 6
139 140 8
141 151 6
142 149 7
144 151 3
146 155 6
147 153 8
147 162 8
148 149 9
148 154 11
149 154 10
149 157 9
152 158 11
152 163 10
153 162 10
154 157 8
157 188 6
158 163 10
159 160 11
159 161 8
159 188 8
160 161 8
160 188 7
161 188 8
164 187 8
165 166 4
165 175 11
165 178 7
166 167 10
166 168 5
166 176 5
167 168 7
168 169 6
168 170 10
168 171 8
168 174 8
168 176 11
168 183 7
168 184 9
169 170 7
169 176 6
170 171 9
170 174 9
170 176 11
170 183 9
170 184 11
171 174 12
171 176 9
171 183 8
171 184 9
172 173 11
174 176 9
174 183 8
174 184 9
176 183 8
176 184 10
177 178 10
177 179 9
177 180 10
178 179 8
178 180 8
179 180 9
179 191 8
180 191 9
182 183 5
182 209 5
183 184 10
186 187 6
189 190 7
192 193 9
192 194 7
192 195 7
192 196 9
192 198 11
192 199 9
192 200 11
192 201 9
192 203 10
192 205 11
192 207 7
192 209 9
192 211 7
193 196 12
193 197 10
193 198 10
193 199 11
193 200 9
193 203 8
193 205 8
193 209 10
193 210 10
194 195 11
194 198 6
194 200 6
194 201 10
194 204 11
194 205 8
194 206 12
194 207 12
194 211 12
194 212 11
194 213 11
194 214 10
195 198 6
195 201 10
195 203 8
195 204 12
195 205 8
195 206 11
195 207 11
195 211 11
195 212 12
195 213 12
195 214 10
196 197 10
196 198 10
196 199 11
196 200 9
196 203 8
196 205 8
196 209 10
196 210 10
196 214 5
197 198 8
197 199 9
197 209 8
197 210 10
198 199 10
